time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2023/12/29/17:12:35.324008,0,1703862755,323764960,world,2.3215491771698,0.7283951044082642,0.9538046717643738,-0.05960426479578018,-0.08152740448713303,-0.02993990108370781,0.9944366812705994
2023/12/29/17:12:35.334189,0,1703862755,333769326,world,2.3242692947387695,0.7294768691062927,0.9219065308570862,-0.994968593120575,-0.08986619114875793,0.007845166139304638,-0.04358913376927376
2023/12/29/17:12:35.334336,0,1703862755,333934333,world,2.3217556476593018,0.727658212184906,0.9568512439727783,-0.07204197347164154,-0.11629868298768997,-0.03466039523482323,0.9899916052818298
2023/12/29/17:12:35.344106,0,1703862755,343758181,world,2.3252065181732178,0.7278452515602112,0.9551437497138977,-0.005629200488328934,-0.0778002068400383,-0.00841163657605648,0.9969176054000854
2023/12/29/17:12:35.344169,0,1703862755,343903437,world,2.3257265090942383,0.7278507351875305,0.9552496671676636,-0.004967890679836273,-0.07714031636714935,-0.008756140246987343,0.9969694018363953
2023/12/29/17:12:35.354059,0,1703862755,353676594,world,2.325469732284546,0.7271132469177246,0.9556726217269897,-0.016635287553071976,-0.0821487307548523,-0.02491237036883831,0.9961698055267334
2023/12/29/17:12:35.354133,0,1703862755,353737317,world,2.3291432857513428,0.7480394840240479,0.9641367793083191,0.6378871202468872,-0.10577259957790375,-0.4963797628879547,0.5792402625083923
2023/12/29/17:12:35.364025,0,1703862755,363604633,world,2.3246710300445557,0.7274612188339233,0.9562594890594482,-0.08723940700292587,-0.13772651553153992,-0.02611679770052433,0.9862751960754395
2023/12/29/17:12:35.383904,0,1703862755,383633822,world,2.3303232192993164,0.7296103239059448,0.9557808637619019,-0.06169971451163292,-0.08484718203544617,-0.004483692813664675,0.9944717288017273
2023/12/29/17:12:35.384042,0,1703862755,383680468,world,2.3308353424072266,0.7296808958053589,0.9559319615364075,-0.06249837949872017,-0.08463244140148163,-0.003647627541795373,0.9944435954093933
2023/12/29/17:12:35.393885,0,1703862755,393607348,world,2.331449031829834,0.7282352447509766,0.9562791585922241,-0.015422719530761242,-0.07679145783185959,-0.004251560661941767,0.9969189167022705
2023/12/29/17:12:35.394067,0,1703862755,393742601,world,2.3317625522613525,0.7296935319900513,0.9560897350311279,-0.06492168456315994,-0.0844198688864708,-0.0031207245774567127,0.9943081736564636
2023/12/29/17:12:35.404048,0,1703862755,403764114,world,2.333131790161133,0.7296152710914612,0.9563471674919128,-0.06788595765829086,-0.08242090046405792,-0.003052412997931242,0.9942781329154968
2023/12/29/17:12:35.423952,0,1703862755,423633079,world,2.335714340209961,0.7297672629356384,0.9561757445335388,-0.06699260324239731,-0.08072800934314728,-0.0017484986456111073,0.9944807291030884
2023/12/29/17:12:35.424021,0,1703862755,423708368,world,2.3386244773864746,0.7305219769477844,0.9241472482681274,-0.9904301166534424,-0.12486962229013443,0.006092631723731756,-0.058469198644161224
2023/12/29/17:12:35.424063,0,1703862755,423773028,world,2.3392491340637207,0.7307356595993042,0.9240029454231262,-0.9905981421470642,-0.12436708807945251,0.00389275886118412,-0.05685972422361374
2023/12/29/17:12:35.433903,0,1703862755,433645273,world,2.338203191757202,0.7282586693763733,0.9563711285591125,0.01828889735043049,0.07604224234819412,0.0012850627535954118,-0.996936023235321
2023/12/29/17:12:35.443957,0,1703862755,443679431,world,2.338557481765747,0.7273344993591309,0.9562487602233887,0.032560285180807114,0.07110442221164703,0.020692380145192146,-0.9967225790023804
2023/12/29/17:12:35.444028,0,1703862755,443796478,world,2.3397915363311768,0.7282927632331848,0.9564113616943359,0.022316817194223404,0.0759081169962883,0.002882911590859294,-0.996860921382904
2023/12/29/17:12:35.454134,0,1703862755,453693055,world,2.3399806022644043,0.7256823778152466,0.9589341878890991,0.07557722926139832,0.10978875309228897,0.050224751234054565,-0.9898040294647217
2023/12/29/17:12:35.464031,0,1703862755,463825871,world,2.342777967453003,0.7285252809524536,0.9560593366622925,0.012908744625747204,0.07653949409723282,0.004216767381876707,-0.9969741106033325
2023/12/29/17:12:35.483919,0,1703862755,483605272,world,2.34659743309021,0.7296245098114014,0.9231945276260376,-0.9929074048995972,-0.09811019897460938,0.004737821873277426,-0.06698314100503922
2023/12/29/17:12:35.524170,0,1703862755,523804769,world,2.3525054454803467,0.727959930896759,0.9553062915802002,0.03286391869187355,0.07286208868026733,0.01370907761156559,-0.9967061281204224
2023/12/29/17:12:35.544014,0,1703862755,543661706,world,2.355423927307129,0.7279844880104065,0.954737663269043,0.028287582099437714,0.07426896691322327,0.014806407503783703,-0.9967269897460938
2023/12/29/17:12:35.544098,0,1703862755,543794223,world,2.356289863586426,0.7263549566268921,0.9574021100997925,0.0706750899553299,0.10958542674779892,0.04743638262152672,-0.9903262257575989
2023/12/29/17:12:35.544205,0,1703862755,543904932,world,2.356950521469116,0.7292599678039551,0.9543690085411072,0.06935378164052963,0.08345435559749603,0.008500506170094013,-0.9940590262413025
2023/12/29/17:12:35.554213,0,1703862755,553867928,world,2.3603854179382324,0.7297096252441406,0.9220288395881653,0.9919832348823547,0.1161395013332367,-0.004423426929861307,0.04961220920085907
2023/12/29/17:12:35.563960,0,1703862755,563688997,world,2.361812114715576,0.7296243906021118,0.9217431545257568,0.9920081496238708,0.11507069319486618,-0.004828562028706074,0.051529087126255035
2023/12/29/17:12:35.574075,0,1703862755,573751063,world,2.363133192062378,0.729430079460144,0.9214292764663696,0.9922605156898499,0.11375730484724045,-0.006659232079982758,0.0493355318903923
2023/12/29/17:12:35.584021,0,1703862755,583559337,world,2.3645594120025635,0.72896409034729,0.9214759469032288,0.9917780160903931,0.11669279634952545,-0.01047681737691164,0.0514717660844326
2023/12/29/17:12:35.594032,0,1703862755,593703973,world,2.3662850856781006,0.7289825081825256,0.9212080240249634,0.9918609857559204,0.11693253368139267,-0.01044504251331091,0.049290888011455536
2023/12/29/17:12:35.594300,0,1703862755,594029570,world,2.365431547164917,0.7283917665481567,0.9530183672904968,0.07170403748750687,0.07882382720708847,0.007230536080896854,-0.994280219078064
2023/12/29/17:12:35.604007,0,1703862755,603779252,world,2.3688478469848633,0.7292056083679199,0.9207687377929688,0.9918469786643982,0.11852387338876724,-0.006330864503979683,0.046386200934648514
2023/12/29/17:12:35.624052,0,1703862755,623858408,world,2.3712081909179688,0.7287437319755554,0.9204806089401245,0.9921216368675232,0.11524533480405807,-0.0071372538805007935,0.04860474914312363
2023/12/29/17:12:35.633965,0,1703862755,633620250,world,2.3726389408111572,0.7287229895591736,0.9202378988265991,0.991968035697937,0.11688091605901718,-0.005400156136602163,0.048053473234176636
2023/12/29/17:12:35.644041,0,1703862755,643814521,world,2.3747849464416504,0.7282552719116211,0.9200819134712219,0.9921260476112366,0.11413323879241943,-0.004979562480002642,0.051329683512449265
2023/12/29/17:12:35.654096,0,1703862755,653697917,world,2.3759829998016357,0.728407621383667,0.9200791716575623,0.9921863079071045,0.1156616285443306,-0.004274740349501371,0.046588234603405
2023/12/29/17:12:35.684566,0,1703862755,684060958,world,2.378999710083008,0.7280607223510742,0.9200878143310547,0.9919934868812561,0.11819400638341904,-0.0007957980851642787,0.04448084905743599
2023/12/29/17:12:35.693914,0,1703862755,693642664,world,2.379896640777588,0.727938175201416,0.9200867414474487,0.9920632243156433,0.11791997402906418,-0.0003437844570726156,0.04365010932087898
2023/12/29/17:12:35.694137,0,1703862755,693901321,world,2.3785979747772217,0.7268280982971191,0.9521973729133606,0.0682307705283165,0.08494062721729279,0.008288707584142685,-0.9940125346183777
2023/12/29/17:12:35.704143,0,1703862755,703792988,world,2.3821072578430176,0.7275293469429016,0.920341968536377,0.9916076064109802,0.12081414461135864,-0.002858469495549798,0.04593731090426445
2023/12/29/17:12:35.714169,0,1703862755,713824712,world,2.382836103439331,0.7273809909820557,0.9204254746437073,0.9916863441467285,0.11965148895978928,-0.003916602116078138,0.047185201197862625
2023/12/29/17:12:35.744033,0,1703862755,743854754,world,2.386258840560913,0.7282446026802063,0.9206811785697937,0.9925040602684021,0.11253990232944489,-0.00028860653401352465,0.047648414969444275
2023/12/29/17:12:35.783977,0,1703862755,783683413,world,2.389224052429199,0.7280313968658447,0.9212743043899536,0.9922759532928467,0.11561194807291031,0.0007434072904288769,0.0449642650783062
2023/12/29/17:12:35.794094,0,1703862755,793615370,world,2.3898301124572754,0.728024423122406,0.921352207660675,0.9923248887062073,0.11507052928209305,0.0010369076626375318,0.045266829431056976
2023/12/29/17:12:35.854163,0,1703862755,853763173,world,2.3958346843719482,0.7288281917572021,0.9214284420013428,0.9925613403320312,0.11574895679950714,-0.007484045810997486,0.036990076303482056
2023/12/29/17:12:35.864006,0,1703862755,863687473,world,2.3961949348449707,0.7287623286247253,0.9214545488357544,0.9925853610038757,0.11549816280603409,-0.007870341651141644,0.037048906087875366
2023/12/29/17:12:35.864107,0,1703862755,863804537,world,2.3948307037353516,0.7275047302246094,0.9535618424415588,0.06466947495937347,0.07725473493337631,0.010488481260836124,-0.994856595993042
2023/12/29/17:12:35.874073,0,1703862755,873629388,world,2.395264148712158,0.7275048494338989,0.9536601305007935,0.0676112025976181,0.07687122374773026,0.008184496313333511,-0.9947122931480408
2023/12/29/17:12:35.895276,0,1703862755,894842200,world,2.398000955581665,0.7279289960861206,0.9539984464645386,0.06678903847932816,0.07801187038421631,0.0034084166400134563,-0.994706928730011
2023/12/29/17:12:35.904153,0,1703862755,903803141,world,2.3980889320373535,0.7279479503631592,0.9542645215988159,0.06533803790807724,0.0774274617433548,0.003854015376418829,-0.9948473572731018
2023/12/29/17:12:35.904275,0,1703862755,903969720,world,2.398682117462158,0.7279747724533081,0.9540706872940063,0.06653471291065216,0.07806059718132019,0.003155021695420146,-0.994720995426178
2023/12/29/17:12:35.914138,0,1703862755,913767357,world,2.3989124298095703,0.728007435798645,0.9542238116264343,0.06373141705989838,0.07851378619670868,0.0037688366137444973,-0.994866669178009
2023/12/29/17:12:35.914274,0,1703862755,913932457,world,2.3989715576171875,0.7291491031646729,0.955596923828125,0.05512608587741852,0.09671929478645325,-0.012615158222615719,-0.9937039613723755
2023/12/29/17:12:35.924023,0,1703862755,923702254,world,2.3992385864257812,0.7291619777679443,0.955661416053772,0.05552490055561066,0.09669289737939835,-0.012743933126330376,-0.9936825633049011
2023/12/29/17:12:35.924141,0,1703862755,923945611,world,2.4007019996643066,0.7281399369239807,0.9555473923683167,0.023474639281630516,0.08398739248514175,-0.009136483073234558,-0.9961484670639038
2023/12/29/17:12:35.924342,0,1703862755,924190598,world,2.4003360271453857,0.727138876914978,0.9546988606452942,0.03209925815463066,0.07147998362779617,0.0067542921751737595,-0.9969025254249573
2023/12/29/17:12:35.934048,0,1703862755,933728597,world,2.401216506958008,0.7281805872917175,0.9557580351829529,0.026593253016471863,0.08402036875486374,-0.01065937802195549,-0.996052086353302
2023/12/29/17:12:35.934190,0,1703862755,933971042,world,2.4014341831207275,0.7282682061195374,0.9558471441268921,0.02785496413707733,0.08447526395320892,-0.010611782781779766,-0.9959796667098999
2023/12/29/17:12:35.943988,0,1703862755,943708964,world,2.4016528129577637,0.7282865643501282,0.9559202194213867,0.028721006587147713,0.08457279950380325,-0.010246582329273224,-0.9959505796432495
2023/12/29/17:12:35.944091,0,1703862755,943904305,world,2.4010391235351562,0.729304850101471,0.9559423327445984,0.06056122109293938,0.09513839334249496,-0.012037418782711029,-0.993547260761261
2023/12/29/17:12:35.944275,0,1703862755,944109216,world,2.401301622390747,0.7293408513069153,0.9560300707817078,0.061584506183862686,0.09487460553646088,-0.01142555009573698,-0.9935168027877808
2023/12/29/17:12:35.954343,0,1703862755,953818326,world,2.401546001434326,0.7293703556060791,0.9561307430267334,0.06138419359922409,0.0948486477136612,-0.011381740681827068,-0.9935322403907776
2023/12/29/17:12:35.954605,0,1703862755,954056588,world,2.4018259048461914,0.7293604612350464,0.9561570882797241,0.06206853687763214,0.09424649178981781,-0.010634814389050007,-0.9935553073883057
2023/12/29/17:12:35.963997,0,1703862755,963713319,world,2.405350685119629,0.7301571369171143,0.9239280223846436,0.9892322421073914,0.13714386522769928,0.005745366215705872,0.05077657848596573
2023/12/29/17:12:35.964137,0,1703862755,963907150,world,2.4022395610809326,0.7294439077377319,0.956059455871582,0.05768923461437225,0.09457226097583771,-0.007140901405364275,-0.9938194751739502
2023/12/29/17:12:35.974486,0,1703862755,974133283,world,2.4023032188415527,0.7284964919090271,0.9557493925094604,0.06701606512069702,0.09051062911748886,0.010370561853051186,-0.9935840368270874
2023/12/29/17:12:35.974545,0,1703862755,974362234,world,2.4034361839294434,0.7260394096374512,0.9590221643447876,0.07342393696308136,0.11759030073881149,0.04247327148914337,-0.9894329905509949
2023/12/29/17:12:35.983917,0,1703862755,983663396,world,2.40289568901062,0.7286432981491089,0.9562270045280457,0.07149379700422287,0.0871739536523819,0.008877931162714958,-0.9935847520828247
2023/12/29/17:12:35.994068,0,1703862755,993697706,world,2.4033281803131104,0.7287214994430542,0.9563504457473755,0.07151316851377487,0.08714896440505981,0.008515449240803719,-0.9935886263847351
2023/12/29/17:12:35.994216,0,1703862755,993925301,world,2.4042277336120605,0.7288933396339417,0.9556226134300232,0.06841001659631729,0.07864224910736084,0.003460376523435116,-0.9945469498634338
2023/12/29/17:12:35.994373,0,1703862755,994175192,world,2.4044442176818848,0.7289513945579529,0.9556689858436584,0.06865911185741425,0.07869523763656616,0.003037278540432453,-0.9945269227027893
2023/12/29/17:12:36.004003,0,1703862756,3684904,world,2.404662847518921,0.7289847135543823,0.9557023644447327,0.06888064742088318,0.07888519763946533,0.0024665044620633125,-0.9944981932640076
2023/12/29/17:12:36.004215,0,1703862756,3915937,world,2.4048802852630615,0.729046642780304,0.9557725787162781,0.06885217130184174,0.0788511261343956,0.002722780453041196,-0.9945021867752075
2023/12/29/17:12:36.014110,0,1703862756,13691343,world,2.404998779296875,0.7290540337562561,0.9558082818984985,0.06868814677000046,0.0790138989686966,0.002759461058303714,-0.9945005178451538
2023/12/29/17:12:36.014194,0,1703862756,13889269,world,2.404585123062134,0.7291038036346436,0.956713080406189,0.07137451320886612,0.0894741639494896,0.005785604938864708,-0.993411660194397
2023/12/29/17:12:36.024087,0,1703862756,23678537,world,2.4046263694763184,0.7291021943092346,0.9564786553382874,0.06506776064634323,0.09145218133926392,0.008892725221812725,-0.9936416745185852
2023/12/29/17:12:36.024202,0,1703862756,23785382,world,2.405010938644409,0.7291396856307983,0.9567080736160278,0.06956781446933746,0.09073463082313538,0.006380475126206875,-0.9934217929840088
2023/12/29/17:12:36.024260,0,1703862756,23947540,world,2.4051451683044434,0.729144811630249,0.9566822648048401,0.07032416015863419,0.09107121080160141,0.006700247526168823,-0.9933356642723083
2023/12/29/17:12:36.034323,0,1703862756,33826359,world,2.405996322631836,0.7290862202644348,0.9557645320892334,0.06691131740808487,0.08273869752883911,0.00385894812643528,-0.9943150281906128
2023/12/29/17:12:36.034439,0,1703862756,34122201,world,2.405397891998291,0.7290952801704407,0.9567305445671082,0.07236260175704956,0.0917762741446495,0.005830842070281506,-0.9931297898292542
2023/12/29/17:12:36.044074,0,1703862756,43697248,world,2.4055256843566895,0.7290865778923035,0.9567140340805054,0.07183564454317093,0.09223390370607376,0.006261453498154879,-0.9931231141090393
2023/12/29/17:12:36.044152,0,1703862756,43943402,world,2.4063663482666016,0.729054868221283,0.955800473690033,0.06873419880867004,0.08431728929281235,0.0030936552211642265,-0.9940606951713562
2023/12/29/17:12:36.044469,0,1703862756,44164240,world,2.4064526557922363,0.7290350198745728,0.9558293223381042,0.06868234276771545,0.08454640954732895,0.004008791875094175,-0.9940415620803833
2023/12/29/17:12:36.054271,0,1703862756,53783603,world,2.4067025184631348,0.7289727330207825,0.9558200836181641,0.06849575787782669,0.08527228236198425,0.005443768110126257,-0.9939855933189392
2023/12/29/17:12:36.054404,0,1703862756,53993431,world,2.4068644046783447,0.7289682626724243,0.9557851552963257,0.06819650530815125,0.08510898053646088,0.005897817201912403,-0.9940176010131836
2023/12/29/17:12:36.063953,0,1703862756,63639633,world,2.406981945037842,0.7289751768112183,0.9557832479476929,0.0679662674665451,0.0850917398929596,0.00584714999422431,-0.9940351247787476
2023/12/29/17:12:36.064054,0,1703862756,63757660,world,2.4074740409851074,0.7288814187049866,0.9557889699935913,0.11374001950025558,0.08819342404603958,0.028763864189386368,-0.989170253276825
2023/12/29/17:12:36.094223,0,1703862756,94076134,world,2.4086241722106934,0.7304220199584961,0.9572751522064209,0.06204443797469139,0.09632766246795654,-0.009781415574252605,-0.9933658838272095
2023/12/29/17:12:36.104117,0,1703862756,103784118,world,2.408679962158203,0.7304337620735168,0.9570651650428772,0.055481407791376114,0.09708406776189804,-0.006553255952894688,-0.993707001209259
2023/12/29/17:12:36.104217,0,1703862756,104011452,world,2.408857583999634,0.7304854989051819,0.957108199596405,0.055936530232429504,0.09697602689266205,-0.006405321415513754,-0.9936929941177368
2023/12/29/17:12:36.114135,0,1703862756,113753112,world,2.40901517868042,0.7305304408073425,0.957127571105957,0.055216167122125626,0.09699366241693497,-0.006345344707369804,-0.9937319159507751
2023/12/29/17:12:36.114315,0,1703862756,113970347,world,2.409317970275879,0.7305588722229004,0.9573683738708496,0.06186184287071228,0.09527984261512756,-0.00948624312877655,-0.9934812188148499
2023/12/29/17:12:36.114642,0,1703862756,114470679,world,2.409420967102051,0.7305707335472107,0.9574258327484131,0.061948519200086594,0.09506215900182724,-0.008721214719116688,-0.9935036897659302
2023/12/29/17:12:36.124149,0,1703862756,123757879,world,2.409538745880127,0.7306066751480103,0.9574680328369141,0.062397170811891556,0.09547334909439087,-0.008735439740121365,-0.9934360980987549
2023/12/29/17:12:36.124185,0,1703862756,123956914,world,2.4093098640441895,0.7300363779067993,0.9575046896934509,0.06812749803066254,0.09613675624132156,0.0026256954297423363,-0.9930305480957031
2023/12/29/17:12:36.134246,0,1703862756,133693949,world,2.409452199935913,0.7301069498062134,0.9576020836830139,0.0672236829996109,0.09553182870149612,0.003870881861075759,-0.9931464195251465
2023/12/29/17:12:36.144075,0,1703862756,143738236,world,2.4095170497894287,0.7299207448959351,0.9574369192123413,0.06976824998855591,0.09207731485366821,0.007890267297625542,-0.9932733178138733
2023/12/29/17:12:36.144215,0,1703862756,143876139,world,2.409839391708374,0.7299092411994934,0.9575237035751343,0.07121609896421432,0.09103716164827347,0.009961611591279507,-0.9932478070259094
2023/12/29/17:12:36.154209,0,1703862756,153874091,world,2.410154342651367,0.7299953699111938,0.957614541053772,0.07083775103092194,0.09142762422561646,0.009876465424895287,-0.9932399392127991
2023/12/29/17:12:36.174145,0,1703862756,173786251,world,2.411381721496582,0.7312001585960388,0.9574494957923889,0.09734378755092621,0.09746939688920975,0.006884504109621048,-0.9904426336288452
2023/12/29/17:12:36.184007,0,1703862756,183718327,world,2.413097620010376,0.731548011302948,0.9579976201057434,0.05864035338163376,0.09746258705854416,-0.01141050923615694,-0.993444561958313
2023/12/29/17:12:36.194203,0,1703862756,193722882,world,2.4170072078704834,0.7325989007949829,0.9262504577636719,0.9888501763343811,0.14097410440444946,0.01065431721508503,0.04677801951766014
2023/12/29/17:12:36.194346,0,1703862756,193870399,world,2.4173052310943604,0.7326787114143372,0.9262726306915283,0.9888239502906799,0.14128702878952026,0.010579603724181652,0.04640268534421921
2023/12/29/17:12:36.194436,0,1703862756,194108029,world,2.414435863494873,0.7317413687705994,0.9581584930419922,0.061615824699401855,0.09791982173919678,-0.01342549454420805,-0.9931943416595459
2023/12/29/17:12:36.204172,0,1703862756,203887105,world,2.413836717605591,0.7309266328811646,0.9582670331001282,0.06971098482608795,0.09512633085250854,0.002465560333803296,-0.9930182695388794
2023/12/29/17:12:36.214055,0,1703862756,213630016,world,2.417219400405884,0.7321261763572693,0.9256551265716553,0.9912286996841431,0.1279638260602951,-0.0007168588344939053,0.03302009403705597
2023/12/29/17:12:36.214159,0,1703862756,213727868,world,2.4174787998199463,0.7321075797080994,0.9257400631904602,0.9912786483764648,0.1274387538433075,-0.0010547747369855642,0.033541347831487656
2023/12/29/17:12:36.224220,0,1703862756,223838271,world,2.4177896976470947,0.7320675253868103,0.9258403778076172,0.9913607835769653,0.1268148273229599,-0.0010766943451017141,0.03347818925976753
2023/12/29/17:12:36.224456,0,1703862756,224029186,world,2.4180922508239746,0.7321407198905945,0.9259091019630432,0.9913024306297302,0.12733319401741028,-0.0007025272352620959,0.03324676677584648
2023/12/29/17:12:36.224525,0,1703862756,224175652,world,2.418313503265381,0.7321796417236328,0.9260557889938354,0.9913693070411682,0.12637776136398315,-0.0013949773274362087,0.034838322550058365
2023/12/29/17:12:36.234351,0,1703862756,233720046,world,2.4185268878936768,0.7321877479553223,0.9261115193367004,0.9913797974586487,0.12631583213806152,-0.0018263838719576597,0.03474275395274162
2023/12/29/17:12:36.234448,0,1703862756,233871185,world,2.4187564849853516,0.7321826815605164,0.9262217283248901,0.9913341999053955,0.12632392346858978,-0.002211409853771329,0.03597224876284599
2023/12/29/17:12:36.254042,0,1703862756,253630681,world,2.419879198074341,0.7322123646736145,0.9265726804733276,0.9912828207015991,0.1260700523853302,-0.0027717265766113997,0.038173459470272064
2023/12/29/17:12:36.284078,0,1703862756,283795714,world,2.4230363368988037,0.7312184572219849,0.9268190264701843,0.992716372013092,0.10846887528896332,0.005463265813887119,0.052144668996334076
2023/12/29/17:12:36.294272,0,1703862756,293876753,world,2.42059588432312,0.7315841317176819,0.9588469862937927,0.06744691729545593,0.09050950407981873,-0.002069886075332761,-0.9936069250106812
2023/12/29/17:12:36.294429,0,1703862756,294089315,world,2.420973539352417,0.7316233515739441,0.958843469619751,0.06615056097507477,0.09128784388303757,-0.002733131404966116,-0.993621289730072
2023/12/29/17:12:36.304007,0,1703862756,303630834,world,2.424501657485962,0.7325899600982666,0.9266361594200134,0.9904057383537292,0.12371592968702316,0.005631299689412117,0.06131286919116974
2023/12/29/17:12:36.304186,0,1703862756,303694168,world,2.4247241020202637,0.7331911325454712,0.9267290234565735,0.9914773106575012,0.12716889381408691,0.004497249610722065,0.02793978899717331
2023/12/29/17:12:36.313944,0,1703862756,313686303,world,2.4250905513763428,0.7331724762916565,0.9267197847366333,0.9915447235107422,0.1265336126089096,0.0043751816265285015,0.028448279947042465
2023/12/29/17:12:36.314102,0,1703862756,313817798,world,2.4254701137542725,0.7331116199493408,0.9266667366027832,0.9917290806770325,0.12498311698436737,0.0033602844923734665,0.02900744415819645
2023/12/29/17:12:36.324192,0,1703862756,323814033,world,2.4266302585601807,0.7332133054733276,0.9266683459281921,0.9918703436851501,0.12349580973386765,0.0015510594239458442,0.03065432608127594
2023/12/29/17:12:36.334168,0,1703862756,333715333,world,2.4270665645599365,0.7333362102508545,0.9266589879989624,0.9917467832565308,0.12438863515853882,0.001447704853489995,0.031045323237776756
2023/12/29/17:12:36.344189,0,1703862756,343839272,world,2.4286446571350098,0.7326133251190186,0.9270118474960327,0.9900140762329102,0.12269622087478638,0.011130806058645248,0.06851217150688171
2023/12/29/17:12:36.364054,0,1703862756,363765932,world,2.4279286861419678,0.7324055433273315,0.9586508870124817,0.06312575191259384,0.08997587859630585,-0.006729781627655029,-0.9939186573028564
2023/12/29/17:12:36.364281,0,1703862756,363965491,world,2.43102765083313,0.7334805130958557,0.9264957308769226,0.9897605180740356,0.12890371680259705,0.005349242128431797,0.06106872484087944
2023/12/29/17:12:36.374308,0,1703862756,373735424,world,2.431427240371704,0.7333179116249084,0.9265670776367188,0.9893438220024109,0.1310528665781021,0.0024811411276459694,0.06338626891374588
2023/12/29/17:12:36.374422,0,1703862756,373797042,world,2.431635856628418,0.7334485054016113,0.9263689517974854,0.9896857738494873,0.12906035780906677,0.0040273708291351795,0.062042009085416794
2023/12/29/17:12:36.374528,0,1703862756,373875859,world,2.4319536685943604,0.7334917187690735,0.9263449311256409,0.989662766456604,0.1291990429162979,0.0035253548994660378,0.062150873243808746
2023/12/29/17:12:36.383985,0,1703862756,383646131,world,2.4321446418762207,0.7347320914268494,0.9263541102409363,0.9908693432807922,0.13106787204742432,0.003605285659432411,0.03140450268983841
2023/12/29/17:12:36.384075,0,1703862756,383809497,world,2.4327075481414795,0.7337492108345032,0.9262810349464417,0.9901566505432129,0.1277211308479309,0.0030071090441197157,0.057167574763298035
2023/12/29/17:12:36.394113,0,1703862756,393744275,world,2.4331090450286865,0.7335763573646545,0.9264190196990967,0.9908832907676697,0.12178101390600204,0.004959106910973787,0.0574030764400959
2023/12/29/17:12:36.394279,0,1703862756,393968314,world,2.433380365371704,0.7338681817054749,0.9262239336967468,0.9905120134353638,0.12535367906093597,0.0016652221092954278,0.056300390511751175
2023/12/29/17:12:36.394406,0,1703862756,394240264,world,2.4337399005889893,0.733889102935791,0.9261777400970459,0.9902036190032959,0.12704335153102875,0.0014206673949956894,0.05792195722460747
2023/12/29/17:12:36.404002,0,1703862756,403648053,world,2.434091806411743,0.7338524460792542,0.9262511134147644,0.9900332689285278,0.12720303237438202,0.0020661402959376574,0.06040937080979347
2023/12/29/17:12:36.414084,0,1703862756,413688658,world,2.434826135635376,0.733381986618042,0.9270251393318176,0.9891176223754883,0.12809622287750244,0.0062593985348939896,0.0721006691455841
2023/12/29/17:12:36.424428,0,1703862756,424032451,world,2.446937322616577,0.7242243885993958,0.9800867438316345,0.54704350233078,0.07485213875770569,-0.5530306696891785,-0.62393718957901
2023/12/29/17:12:36.424581,0,1703862756,424479731,world,2.4362168312072754,0.7357271313667297,0.9262218475341797,0.9904040098190308,0.13526298105716705,0.004837297834455967,0.027938738465309143
2023/12/29/17:12:36.434087,0,1703862756,433713642,world,2.4369280338287354,0.7347007393836975,0.9261388778686523,0.9897705316543579,0.1302877515554428,0.005547159351408482,0.057866521179676056
2023/12/29/17:12:36.444120,0,1703862756,443826377,world,2.4384448528289795,0.7345176339149475,0.926113486289978,0.9890318512916565,0.1340448260307312,0.005123179871588945,0.061820827424526215
2023/12/29/17:12:36.454446,0,1703862756,454069949,world,2.438671112060547,0.7344971895217896,0.9260385036468506,0.9891262650489807,0.13361115753650665,0.004407007247209549,0.061302561312913895
2023/12/29/17:12:36.454684,0,1703862756,454270728,world,2.436176061630249,0.7335689067840576,0.9579343199729919,0.06219768896698952,0.09127010405063629,-0.010512730106711388,-0.9938263893127441
2023/12/29/17:12:36.464089,0,1703862756,463792373,world,2.4391963481903076,0.7346969842910767,0.9257805347442627,0.9894704818725586,0.13226939737796783,0.005463072564452887,0.05850789695978165
2023/12/29/17:12:36.464195,0,1703862756,464010406,world,2.4367504119873047,0.7334778904914856,0.9578791260719299,0.06513004004955292,0.09010700136423111,-0.011824313551187515,-0.993729829788208
2023/12/29/17:12:36.474165,0,1703862756,473769172,world,2.439854383468628,0.7346298098564148,0.9256101846694946,0.9894506335258484,0.13239122927188873,0.005110153928399086,0.05859983712434769
2023/12/29/17:12:36.474318,0,1703862756,473883843,world,2.4402546882629395,0.734866201877594,0.9255728125572205,0.9899019598960876,0.13054721057415009,0.004743507597595453,0.0550377294421196
2023/12/29/17:12:36.474450,0,1703862756,474222721,world,2.440570831298828,0.7348076701164246,0.9254847168922424,0.9899443984031677,0.1301877647638321,0.004095744341611862,0.05517824366688728
2023/12/29/17:12:36.484127,0,1703862756,483676535,world,2.440946102142334,0.7347952723503113,0.9255001544952393,0.9897892475128174,0.13082055747509003,0.004020903259515762,0.05645356699824333
2023/12/29/17:12:36.484313,0,1703862756,483835401,world,2.4413678646087646,0.7344539761543274,0.925703763961792,0.9889468550682068,0.13555890321731567,0.0015924815088510513,0.06004469841718674
2023/12/29/17:12:36.494252,0,1703862756,493859515,world,2.4420557022094727,0.7348626255989075,0.9513359069824219,0.5037086606025696,0.6992132067680359,-0.05463181436061859,0.5043747425079346
